tournamentId,match,move
494,33,[3 7]
494,34,[6 7]
494,35,[6 4]
494,36,[7 3]
494,37,[7 4]
494,38,[1 7]
494,39,[7 2]
494,40,[0 3]
494,41,[0 1]
494,42,[7 5]
494,43,[5 0]
494,44,[4 0]
494,45,[6 2]
494,46,[6 0]
494,47,[1 1]
494,48,[5 1]
494,49,[7 6]
494,50,[0 0]
494,51,[1 0]
494,52,[6 1]
494,53,[1 6]
494,54,[0 7]
494,55,[7 0]
494,56,[0 6]
494,57,[7 1]
494,58,[6 6]
494,59,[7 7]
495,0,[5 4]
495,1,[3 5]
495,2,[2 2]
495,3,[3 2]
495,4,[2 3]
495,5,[5 3]
495,6,[2 4]
495,7,[1 2]
495,8,[2 1]
495,9,[1 3]
495,10,[2 5]
495,11,[3 1]
495,12,[0 2]
495,13,[2 0]
495,14,[4 5]
495,15,[0 3]
495,16,[0 4]
495,17,[6 5]
495,18,[0 1]
495,19,[5 5]
495,20,[1 4]
495,21,[4 6]
495,22,[4 2]
495,23,[4 1]
495,24,[4 0]
495,25,[1 6]
495,26,[3 6]
495,27,[1 5]
495,28,[5 0]
495,29,[2 6]
495,30,[5 2]
495,31,[3 0]
495,32,[6 3]
495,33,[6 0]
495,34,[6 4]
495,35,[7 3]
495,36,[7 4]
495,37,[7 2]
495,38,[6 2]
495,39,[7 5]
495,40,[0 7]
495,41,[5 1]
495,42,[1 7]
495,43,[3 7]
495,44,[2 7]
495,45,[1 1]
495,46,[5 7]
495,47,[5 6]
495,48,[4 7]
495,49,[0 6]
495,50,[7 6]
495,51,[7 7]
495,52,[0 5]
495,53,[6 6]
495,54,[6 7]
495,55,[0 0]
495,56,[1 0]
495,57,[7 0]
495,58,[7 1]
495,59,[6 1]
496,0,[5 4]
496,1,[5 5]
496,2,[4 5]
496,3,[5 3]
496,4,[4 2]
496,5,[2 4]
496,6,[6 4]
496,7,[6 2]
496,8,[6 5]
496,9,[5 2]
496,10,[5 1]
496,11,[6 3]
496,12,[7 3]
496,13,[3 6]
496,14,[3 2]
496,15,[5 6]
496,16,[7 4]
496,17,[7 6]
496,18,[2 3]
496,19,[1 3]
496,20,[5 7]
496,21,[7 1]
496,22,[4 6]
496,23,[3 5]
496,24,[2 7]
496,25,[2 1]
496,26,[2 2]
496,27,[4 1]
496,28,[3 0]
496,29,[1 2]
496,30,[2 5]
496,31,[4 7]
496,32,[3 7]
496,33,[6 6]
496,34,[3 1]
496,35,[6 0]
496,36,[5 0]
496,37,[2 0]
496,38,[7 2]
496,39,[1 5]
496,40,[2 6]
496,41,[7 5]
496,42,[1 6]
496,43,[4 0]
496,44,[0 5]
496,45,[1 7]
496,46,[0 7]
496,47,[0 4]
496,48,[0 3]
496,49,[0 2]
496,50,[7 7]
496,51,[6 7]
496,52,[7 0]
496,53,[0 6]
496,54,[1 4]
496,55,[1 0]
496,56,[1 1]
496,57,[0 1]
496,58,[0 0]
496,59,[6 1]
497,0,[5 4]
497,1,[3 5]
497,2,[2 2]
497,3,[3 2]
497,4,[2 3]
497,5,[5 3]
497,6,[5 5]
497,7,[6 4]
497,8,[4 5]
497,9,[2 4]
497,10,[5 2]
497,11,[4 2]
497,12,[6 3]
497,13,[1 4]
497,14,[1 3]
497,15,[5 6]
497,16,[7 3]
497,17,[6 5]
497,18,[5 1]
497,19,[0 2]
497,20,[4 6]
497,21,[5 7]
497,22,[3 7]
497,23,[7 4]
497,24,[2 6]
497,25,[2 5]
497,26,[0 5]
497,27,[3 6]
497,28,[0 4]
497,29,[2 7]
497,30,[1 7]
497,31,[0 3]
497,32,[0 1]
497,33,[7 2]
497,34,[4 1]
497,35,[1 6]
497,36,[6 6]
497,37,[6 2]
497,38,[7 6]
497,39,[6 0]
497,40,[5 0]
497,41,[4 0]
497,42,[0 7]
497,43,[1 5]
497,44,[4 7]
497,45,[0 6]
497,46,[3 0]
497,47,[2 0]
497,48,[7 1]
497,49,[7 5]
497,50,[3 1]
497,51,[0 0]
497,52,[6 1]
497,53,[1 1]
497,54,[1 2]
497,55,[7 0]
497,56,[6 7]
497,57,[7 7]
497,58,[1 0]
497,59,[2 1]
498,0,[5 4]
498,1,[3 5]
498,2,[2 2]
498,3,[3 2]
498,4,[2 3]
498,5,[5 3]
498,6,[5 5]
498,7,[6 4]
498,8,[4 5]
498,9,[2 4]
498,10,[1 5]
498,11,[3 6]
498,12,[4 6]
498,13,[5 2]
498,14,[3 1]
498,15,[2 6]
498,16,[2 5]
498,17,[1 4]
498,18,[4 2]
498,19,[1 3]
498,20,[6 5]
498,21,[4 1]
498,22,[0 3]
498,23,[5 1]
498,24,[2 1]
498,25,[5 7]
498,26,[7 4]
498,27,[0 4]
498,28,[3 7]
498,29,[0 2]
498,30,[4 0]
498,31,[1 2]
498,32,[0 5]
498,33,[5 0]
498,34,[6 0]
498,35,[3 0]
498,36,[2 0]
498,37,[0 6]
498,38,[6 2]
498,39,[5 6]
498,40,[1 1]
498,41,[7 5]
498,42,[7 6]
498,43,[0 0]
498,44,[0 1]
498,45,[1 6]
498,46,[6 6]
498,47,[1 0]
498,48,[4 7]
498,49,[2 7]
498,50,[0 7]
498,51,[1 7]
498,52,[6 7]
498,53,[7 0]
498,54,[7 2]
498,55,[7 3]
498,56,[6 3]
498,57,[6 1]
498,58,[7 1]
498,59,[7 7]
499,0,[5 4]
499,1,[3 5]
499,2,[2 2]
499,3,[3 2]
499,4,[2 3]
499,5,[5 3]
499,6,[2 4]
499,7,[1 2]
499,8,[2 1]
499,9,[1 3]
499,10,[2 5]
499,11,[4 2]
499,12,[3 1]
499,13,[6 5]
499,14,[5 2]
499,15,[4 5]
499,16,[1 4]
499,17,[5 5]
499,18,[6 3]
499,19,[4 1]
499,20,[6 4]
499,21,[0 5]
499,22,[2 6]
499,23,[3 6]
499,24,[5 6]
499,25,[1 5]
499,26,[7 4]
499,27,[2 7]
499,28,[5 1]
499,29,[5 0]
499,30,[4 0]
499,31,[2 0]
499,32,[6 0]
499,33,[6 2]
499,34,[7 3]
499,35,[7 1]
499,36,[3 7]
499,37,[7 6]
499,38,[4 6]
499,39,[5 7]
499,40,[7 2]
499,41,[7 5]
499,42,[4 7]
499,43,[3 0]
499,44,[1 0]
499,45,[1 1]
499,46,[0 0]
499,47,[0 1]
499,48,[0 2]
499,49,[0 4]
499,50,[0 3]
499,51,[1 6]
499,52,[0 6]
499,53,[0 7]
499,54,[1 7]
499,55,[6 1]
499,56,[7 0]
499,57,[7 7]
499,58,[6 7]
499,59,[6 6]
500,0,[5 4]
500,1,[3 5]
500,2,[2 3]
500,3,[3 2]
500,4,[2 2]
500,5,[5 3]
500,6,[2 4]
500,7,[1 3]
500,8,[1 4]
500,9,[2 5]
500,10,[5 2]
500,11,[4 5]
500,12,[4 2]
500,13,[6 5]
500,14,[5 5]
500,15,[6 4]
500,16,[3 6]
500,17,[6 2]
500,18,[5 6]
500,19,[3 1]
500,20,[1 5]
500,21,[2 6]
500,22,[6 3]
500,23,[2 1]
500,24,[4 1]
500,25,[0 5]
500,26,[1 2]
500,27,[4 6]
500,28,[3 7]
500,29,[2 7]
500,30,[5 7]
500,31,[5 0]
500,32,[7 3]
500,33,[5 1]
500,34,[7 6]
500,35,[0 2]
500,36,[2 0]
500,37,[3 0]
500,38,[1 1]
500,39,[7 2]
500,40,[7 1]
500,41,[0 1]
500,42,[0 0]
500,43,[1 0]
500,44,[4 0]
500,45,[6 1]
500,46,[0 3]
500,47,[0 4]
500,48,[0 6]
500,49,[4 7]
500,50,[1 7]
500,51,[6 7]
500,52,[7 7]
500,53,[6 6]
500,54,[7 5]
500,55,[7 4]
500,56,[6 0]
500,57,[7 0]
500,58,[1 6]
500,59,[0 7]
501,0,[5 4]
501,1,[3 5]
501,2,[2 3]
501,3,[6 4]
501,4,[5 5]
501,5,[5 3]
501,6,[5 2]
501,7,[3 2]
501,8,[2 2]
501,9,[6 5]
501,10,[4 2]
501,11,[4 5]
501,12,[2 4]
501,13,[4 1]
501,14,[3 1]
501,15,[2 5]
501,16,[3 6]
501,17,[6 2]
501,18,[4 0]
501,19,[1 3]
501,20,[2 6]
501,21,[1 4]
501,22,[4 6]
501,23,[1 5]
501,24,[6 3]
501,25,[5 1]
501,26,[1 2]
501,27,[7 2]
501,28,[7 4]
501,29,[7 5]
501,30,[5 0]
501,31,[7 3]
501,32,[0 2]
501,33,[0 3]
501,34,[5 6]
501,35,[0 1]
501,36,[0 4]
501,37,[0 5]
501,38,[1 1]
501,39,[0 0]
501,40,[2 1]
501,41,[1 0]
501,42,[1 6]
501,43,[0 6]
501,44,[7 1]
501,45,[7 0]
501,46,[6 6]
501,47,[7 7]
501,48,[6 7]
501,49,[0 7]
501,50,[1 7]
501,51,[2 7]
501,52,[2 0]
501,53,[3 0]
501,54,[4 7]
501,55,[7 6]
501,56,[6 1]
501,57,[6 0]
501,58,[3 7]
501,59,[5 7]
502,0,[5 4]
502,1,[3 5]
502,2,[2 2]
502,3,[3 2]
502,4,[2 3]
502,5,[5 3]
502,6,[2 4]
502,7,[1 3]
502,8,[1 2]
502,9,[2 1]
502,10,[5 2]
502,11,[4 5]
502,12,[4 6]
502,13,[0 2]
502,14,[1 4]
502,15,[2 5]
502,16,[2 6]
502,17,[0 3]
502,18,[1 5]
502,19,[0 6]
502,20,[3 1]
502,21,[4 2]
502,22,[4 1]
502,23,[3 0]
502,24,[1 0]
502,25,[2 0]
502,26,[4 0]
502,27,[2 7]
502,28,[1 1]
502,29,[5 7]
502,30,[3 6]
502,31,[5 5]
502,32,[5 6]
502,33,[6 7]
502,34,[0 4]
502,35,[0 5]
502,36,[1 6]
502,37,[6 4]
502,38,[6 5]
502,39,[6 3]
502,40,[4 7]
502,41,[3 7]
502,42,[7 4]
502,43,[7 5]
502,44,[7 6]
502,45,[7 2]
502,46,[6 2]
502,47,[5 1]
502,48,[6 6]
502,49,[5 0]
502,50,[6 0]
502,51,[7 3]
502,52,[6 1]
502,53,[7 7]
502,54,[0 1]
502,55,[0 0]
502,56,[1 7]
502,57,[7 0]
502,58,[7 1]
502,59,[0 7]
503,0,[5 4]
503,1,[5 5]
503,2,[4 5]
503,3,[5 3]
503,4,[2 2]
503,5,[3 5]
503,6,[5 2]
503,7,[2 3]
503,8,[2 4]
503,9,[1 3]
503,10,[0 4]
503,11,[0 2]
503,12,[2 5]
503,13,[1 4]
503,14,[0 5]
503,15,[4 2]
503,16,[3 2]
503,17,[1 5]
503,18,[3 6]
503,19,[1 2]
503,20,[6 2]
503,21,[4 6]
503,22,[0 3]
503,23,[0 6]
503,24,[2 6]
503,25,[3 7]
503,26,[5 6]
503,27,[6 7]
503,28,[1 7]
503,29,[6 5]
503,30,[7 5]
503,31,[6 4]
503,32,[6 3]
503,33,[2 7]
503,34,[4 7]
503,35,[2 1]
503,36,[4 1]
503,37,[3 1]
503,38,[3 0]
503,39,[5 0]
503,40,[4 0]
503,41,[7 4]
503,42,[7 3]
503,43,[2 0]
503,44,[1 0]
503,45,[5 1]
503,46,[6 0]
503,47,[6 6]
503,48,[6 1]
503,49,[7 0]
503,50,[1 6]
503,51,[0 7]
503,52,[5 7]
503,53,[0 0]
503,54,[0 1]
503,55,[1 1]
503,56,[7 1]
503,57,[7 2]
503,58,[7 7]
503,59,[7 6]
504,0,[5 4]
504,1,[3 5]
504,2,[2 2]
504,3,[3 2]
504,4,[2 3]
504,5,[5 3]
504,6,[5 5]
504,7,[6 4]
504,8,[4 2]
504,9,[5 2]
504,10,[4 5]
504,11,[3 6]
504,12,[4 6]
504,13,[2 4]
504,14,[6 2]
504,15,[4 1]
504,16,[5 0]
504,17,[3 1]
504,18,[6 3]
504,19,[4 0]
504,20,[5 1]
504,21,[1 3]
504,22,[1 4]
504,23,[2 5]
504,24,[0 2]
504,25,[6 5]
504,26,[7 5]
504,27,[5 6]
504,28,[2 7]
504,29,[3 7]
504,30,[2 6]
504,31,[0 4]
504,32,[0 3]
504,33,[0 1]
504,34,[1 2]
504,35,[2 1]
504,36,[3 0]
504,37,[7 2]
504,38,[2 0]
504,39,[0 5]
504,40,[1 5]
504,41,[0 6]
504,42,[7 3]
504,43,[1 6]
504,44,[1 1]
504,45,[0 0]
504,46,[1 0]
504,47,[7 1]
504,48,[6 1]
504,49,[7 4]
504,50,[7 0]
504,51,[1 7]
504,52,[0 7]
504,53,[6 0]
504,54,[7 6]
504,55,[6 6]
504,56,[6 7]
504,57,[5 7]
504,58,[7 7]
504,59,[4 7]
505,0,[5 4]
505,1,[3 5]
505,2,[2 2]
505,3,[3 2]
505,4,[2 3]
505,5,[5 3]
505,6,[5 5]
505,7,[5 2]
505,8,[4 5]
505,9,[4 6]
505,10,[3 6]
505,11,[6 5]
505,12,[5 7]
505,13,[5 6]
505,14,[6 4]
505,15,[7 5]
505,16,[7 3]
505,17,[6 3]
505,18,[7 2]
505,19,[7 4]
505,20,[7 6]
505,21,[2 4]
505,22,[1 3]
505,23,[2 7]
505,24,[3 7]
505,25,[2 5]
505,26,[2 6]
505,27,[1 4]
505,28,[0 4]
505,29,[0 5]
505,30,[1 2]
505,31,[1 5]
505,32,[0 6]
505,33,[2 1]
505,34,[6 2]
505,35,[0 1]
505,36,[0 3]
505,37,[4 2]
505,38,[6 7]
505,39,[1 6]
505,40,[2 0]
505,41,[3 1]
505,42,[3 0]
505,43,[4 1]
505,44,[4 0]
505,45,[5 1]
505,46,[1 7]
505,47,[5 0]
505,48,[0 7]
505,49,[4 7]
505,50,[0 2]
505,51,[7 7]
505,52,[0 0]
505,53,[6 6]
505,54,[6 1]
505,55,[7 1]
505,56,[6 0]
505,57,[7 0]
505,58,[1 0]
505,59,[1 1]
506,0,[5 4]
506,1,[3 5]
506,2,[2 2]
506,3,[3 2]
506,4,[2 3]
506,5,[5 3]
506,6,[5 5]
506,7,[5 2]
506,8,[4 5]
506,9,[4 6]
506,10,[3 6]
506,11,[6 5]
506,12,[5 7]
506,13,[4 7]
506,14,[3 7]
506,15,[5 6]
506,16,[3 1]
506,17,[2 4]
506,18,[2 5]
506,19,[1 3]
506,20,[4 2]
506,21,[4 1]
506,22,[1 2]
506,23,[2 1]
506,24,[0 2]
506,25,[1 4]
506,26,[1 5]
506,27,[2 7]
506,28,[1 7]
506,29,[2 6]
506,30,[6 7]
506,31,[5 1]
506,32,[2 0]
506,33,[0 3]
506,34,[0 4]
506,35,[0 5]
506,36,[3 0]
506,37,[0 1]
506,38,[6 6]
506,39,[1 1]
506,40,[1 0]
506,41,[7 6]
506,42,[7 7]
506,43,[6 4]
506,44,[7 3]
506,45,[6 3]
506,46,[7 2]
506,47,[6 2]
506,48,[6 0]
506,49,[4 0]
506,50,[7 1]
506,51,[0 0]
506,52,[0 6]
506,53,[1 6]
506,54,[0 7]
506,55,[6 1]
506,56,[7 0]
506,57,[7 4]
506,58,[7 5]
506,59,[5 0]
507,0,[5 4]
507,1,[5 5]
507,2,[4 5]
507,3,[5 3]
507,4,[6 5]
507,5,[2 4]
507,6,[6 3]
507,7,[6 4]
507,8,[7 3]
507,9,[7 2]
507,10,[5 2]
507,11,[7 4]
507,12,[7 5]
507,13,[7 6]
507,14,[3 5]
507,15,[4 2]
507,16,[2 3]
507,17,[5 6]
507,18,[2 2]
507,19,[6 2]
507,20,[4 1]
507,21,[4 6]
507,22,[2 6]
507,23,[3 6]
507,24,[2 5]
507,25,[1 5]
507,26,[4 7]
507,27,[5 7]
507,28,[3 7]
507,29,[2 7]
507,30,[6 1]
507,31,[1 4]
507,32,[1 3]
507,33,[0 2]
507,34,[0 4]
507,35,[5 1]
507,36,[0 5]
507,37,[3 2]
507,38,[1 6]
507,39,[4 0]
507,40,[3 0]
507,41,[3 1]
507,42,[5 0]
507,43,[1 2]
507,44,[2 1]
507,45,[0 3]
507,46,[0 1]
507,47,[0 7]
507,48,[1 7]
507,49,[7 0]
507,50,[7 1]
507,51,[6 0]
507,52,[7 7]
507,53,[0 6]
507,54,[1 1]
507,55,[0 0]
507,56,[1 0]
507,57,[2 0]
507,58,[6 7]
507,59,[6 6]
508,0,[5 4]
508,1,[3 5]
508,2,[2 3]
508,3,[5 3]
508,4,[2 4]
508,5,[5 5]
508,6,[6 4]
508,7,[3 2]
508,8,[4 5]
508,9,[6 5]
508,10,[5 2]
508,11,[3 6]
508,12,[2 2]
508,13,[4 2]
508,14,[4 6]
508,15,[5 6]
508,16,[6 3]
508,17,[2 6]
508,18,[2 1]
508,19,[5 1]
508,20,[4 1]
508,21,[7 4]
508,22,[4 7]
508,23,[6 2]
508,24,[2 5]
508,25,[3 0]
508,26,[5 0]
508,27,[2 7]
508,28,[7 5]
508,29,[1 3]
508,30,[7 3]
508,31,[1 5]
508,32,[5 7]
508,33,[1 4]
508,34,[1 2]
508,35,[4 0]
508,36,[2 0]
508,37,[3 1]
508,38,[0 2]
508,39,[0 3]
508,40,[1 1]
508,41,[6 6]
508,42,[7 6]
508,43,[0 0]
508,44,[6 0]
508,45,[0 1]
508,46,[3 7]
508,47,[6 1]
508,48,[7 0]
508,49,[6 7]
508,50,[7 7]
508,51,[7 1]
508,52,[7 2]
508,53,[1 7]
508,54,[1 6]
508,55,[0 6]
508,56,[0 7]
508,57,[1 0]
508,58,[0 5]
508,59,[0 4]
509,0,[5 4]
509,1,[3 5]
509,2,[2 4]
509,3,[5 3]
509,4,[4 2]
509,5,[2 5]
509,6,[3 2]
509,7,[5 2]
509,8,[4 5]
509,9,[5 6]
509,10,[4 6]
509,11,[5 5]
509,12,[3 6]
509,13,[3 7]
509,14,[5 7]
509,15,[2 7]
509,16,[2 6]
509,17,[4 1]
509,18,[6 5]
509,19,[6 4]
509,20,[7 4]
509,21,[6 3]
509,22,[3 1]
509,23,[1 4]
509,24,[4 7]
509,25,[6 7]
509,26,[7 3]
509,27,[2 3]
509,28,[2 1]
509,29,[2 2]
509,30,[0 4]
509,31,[1 3]
509,32,[1 5]
509,33,[0 5]
509,34,[0 2]
509,35,[0 3]
509,36,[0 6]
509,37,[3 0]
509,38,[1 2]
509,39,[7 5]
509,40,[7 6]
509,41,[6 2]
509,42,[2 0]
509,43,[4 0]
509,44,[5 0]
509,45,[6 6]
509,46,[6 1]
509,47,[1 7]
509,48,[7 2]
509,49,[1 0]
509,50,[0 0]
509,51,[0 1]
509,52,[1 1]
509,53,[0 7]
509,54,[7 7]
509,55,[1 6]
509,56,[5 1]
509,57,[7 0]
509,58,[6 0]
509,59,[7 1]
510,0,[5 4]
510,1,[3 5]
510,2,[2 4]
510,3,[5 3]
510,4,[4 2]
510,5,[2 5]
510,6,[3 2]
510,7,[5 2]
510,8,[4 5]
510,9,[5 6]
510,10,[6 4]
510,11,[2 3]
510,12,[4 6]
510,13,[3 1]
510,14,[5 1]
510,15,[5 7]
510,16,[2 0]
510,17,[5 5]
510,18,[2 1]
510,19,[7 4]
510,20,[4 7]
510,21,[6 2]
510,22,[7 2]
510,23,[3 7]
510,24,[6 5]
510,25,[7 5]
510,26,[6 3]
510,27,[7 3]
510,28,[7 6]
510,29,[5 0]
510,30,[4 0]
510,31,[2 2]
510,32,[4 1]
510,33,[6 1]
510,34,[1 2]
510,35,[6 0]
510,36,[1 3]
510,37,[3 0]
510,38,[3 6]
510,39,[1 4]
510,40,[0 5]
510,41,[0 4]
510,42,[2 6]
510,43,[0 2]
510,44,[7 0]
510,45,[7 1]
510,46,[6 6]
510,47,[1 5]
510,48,[0 6]
510,49,[0 7]
510,50,[1 6]
510,51,[1 7]
510,52,[2 7]
510,53,[7 7]
510,54,[6 7]
510,55,[1 0]
510,56,[0 0]
510,57,[1 1]
510,58,[0 1]
510,59,[0 3]
511,0,[5 4]
511,1,[3 5]
511,2,[2 2]
511,3,[3 2]
511,4,[2 3]
511,5,[5 3]
511,6,[5 5]
511,7,[6 4]
511,8,[4 2]
511,9,[5 2]
511,10,[6 3]
511,11,[7 2]
511,12,[4 5]
511,13,[6 2]
511,14,[6 5]
511,15,[5 6]
511,16,[7 3]
511,17,[7 4]
511,18,[2 6]
511,19,[3 1]
511,20,[4 1]
511,21,[3 0]
511,22,[2 0]
511,23,[1 0]
511,24,[5 0]
511,25,[2 1]
511,26,[6 1]
511,27,[1 3]
511,28,[1 4]
511,29,[4 6]
511,30,[2 4]
511,31,[7 0]
511,32,[4 7]
511,33,[0 4]
511,34,[1 5]
511,35,[1 1]
511,36,[0 2]
511,37,[0 3]
511,38,[2 5]
511,39,[5 7]
511,40,[3 6]
511,41,[0 1]
511,42,[1 2]
511,43,[0 5]
511,44,[6 7]
511,45,[3 7]
511,46,[2 7]
511,47,[1 6]
511,48,[0 0]
511,49,[4 0]
511,50,[6 6]
511,51,[6 0]
511,52,[5 1]
511,53,[7 6]
511,54,[7 7]
511,55,[0 6]
511,56,[1 7]
511,57,[0 7]
511,58,[7 5]
511,59,[7 1]
512,0,[5 4]
512,1,[3 5]
512,2,[2 4]
512,3,[5 3]
512,4,[3 2]
512,5,[4 2]
512,6,[6 3]
512,7,[6 2]
512,8,[4 5]
512,9,[7 3]
512,10,[4 1]
512,11,[5 5]
512,12,[6 5]
512,13,[2 3]
512,14,[5 6]
512,15,[6 4]
512,16,[7 4]
512,17,[4 6]
512,18,[7 2]
512,19,[5 1]
512,20,[5 2]
512,21,[7 5]
512,22,[7 6]
512,23,[5 7]
512,24,[2 2]
512,25,[6 1]
512,26,[2 6]
512,27,[2 5]
512,28,[3 6]
512,29,[2 7]
512,30,[6 6]
512,31,[1 4]
512,32,[0 4]
512,33,[1 3]
512,34,[1 2]
512,35,[2 1]
512,36,[1 5]
512,37,[1 6]
512,38,[1 1]
512,39,[3 1]
512,40,[4 7]
512,41,[3 7]
512,42,[0 7]
512,43,[0 5]
512,44,[0 6]
512,45,[0 1]
512,46,[0 3]
512,47,[7 7]
512,48,[6 7]
512,49,[1 7]
512,50,[7 0]
512,51,[7 1]
512,52,[0 0]
512,53,[1 0]
512,54,[2 0]
512,55,[3 0]
512,56,[4 0]
512,57,[5 0]
512,58,[6 0]
512,59,[0 2]
513,0,[5 4]
513,1,[5 5]
513,2,[4 5]
513,3,[5 3]
513,4,[2 2]
513,5,[3 6]
513,6,[5 2]
513,7,[3 5]
513,8,[6 4]
513,9,[7 5]
513,10,[6 3]
513,11,[4 2]
513,12,[3 2]
513,13,[2 4]
513,14,[2 5]
513,15,[2 6]
513,16,[4 6]
513,17,[2 3]
513,18,[3 7]
513,19,[6 5]
513,20,[7 4]
513,21,[5 7]
513,22,[4 7]
513,23,[2 7]
513,24,[6 2]
513,25,[5 6]
513,26,[7 6]
513,27,[7 2]
513,28,[1 3]
513,29,[7 3]
513,30,[7 1]
513,31,[0 2]
513,32,[0 4]
513,33,[1 2]
513,34,[1 4]
513,35,[5 1]
513,36,[4 1]
513,37,[6 1]
513,38,[6 7]
513,39,[7 7]
513,40,[7 0]
513,41,[6 6]
513,42,[4 0]
513,43,[3 1]
513,44,[2 1]
513,45,[3 0]
513,46,[5 0]
513,47,[0 3]
513,48,[0 5]
513,49,[0 6]
513,50,[1 5]
513,51,[1 6]
513,52,[0 7]
513,53,[1 7]
513,54,[0 1]
513,55,[6 0]
513,56,[2 0]
513,57,[1 0]
513,58,[0 0]
513,59,[1 1]
514,0,[5 4]
514,1,[3 5]
514,2,[2 2]
514,3,[3 2]
514,4,[2 3]
514,5,[5 3]
514,6,[5 5]
514,7,[5 2]
514,8,[4 5]
514,9,[4 6]
514,10,[3 6]
514,11,[6 5]
514,12,[5 6]
514,13,[2 4]
514,14,[2 5]
514,15,[2 6]
514,16,[2 7]
514,17,[1 5]
514,18,[1 4]
514,19,[4 2]
514,20,[1 3]
514,21,[5 7]
514,22,[6 4]
514,23,[7 5]
514,24,[2 1]
514,25,[4 7]
514,26,[3 7]
514,27,[6 3]
514,28,[0 4]
514,29,[1 7]
514,30,[7 2]
514,31,[7 4]
514,32,[7 6]
514,33,[1 6]
514,34,[7 3]
514,35,[0 5]
514,36,[0 7]
514,37,[0 6]
514,38,[6 7]
514,39,[1 2]
514,40,[5 1]
514,41,[0 3]
514,42,[4 1]
514,43,[3 0]
514,44,[1 1]
514,45,[3 1]
514,46,[0 2]
514,47,[0 0]
514,48,[0 1]
514,49,[4 0]
514,50,[2 0]
514,51,[1 0]
514,52,[5 0]
514,53,[6 0]
514,54,[6 1]
514,55,[7 0]
514,56,[6 2]
514,57,[7 1]
514,58,[7 7]
514,59,[6 6]
515,0,[5 4]
515,1,[3 5]
515,2,[2 4]
515,3,[5 3]
515,4,[3 2]
515,5,[4 2]
515,6,[6 3]
515,7,[6 4]
515,8,[4 5]
515,9,[2 3]
515,10,[6 2]
515,11,[2 5]
515,12,[5 2]
515,13,[2 1]
515,14,[2 2]
515,15,[5 5]
515,16,[7 5]
515,17,[6 5]
515,18,[5 6]
515,19,[7 3]
515,20,[4 6]
515,21,[3 6]
515,22,[1 2]
515,23,[7 4]
515,24,[7 2]
515,25,[4 1]
515,26,[3 1]
515,27,[5 1]
515,28,[2 7]
515,29,[2 0]
515,30,[1 5]
515,31,[0 3]
515,32,[1 4]
515,33,[1 3]
515,34,[3 0]
515,35,[4 0]
515,36,[5 0]
515,37,[6 0]
515,38,[0 1]
515,39,[0 2]
515,40,[0 4]
515,41,[6 6]
515,42,[1 1]
515,43,[1 0]
515,44,[7 7]
515,45,[5 7]
515,46,[6 1]
515,47,[4 7]
515,48,[6 7]
515,49,[7 0]
515,50,[3 7]
515,51,[7 1]
515,52,[7 6]
515,53,[0 0]
515,54,[2 6]
515,55,[1 6]
515,56,[0 5]
515,57,[0 6]
515,58,[0 7]
515,59,[1 7]
516,0,[5 4]
516,1,[3 5]
516,2,[2 2]
516,3,[3 2]
516,4,[2 4]
516,5,[5 3]
516,6,[5 2]
516,7,[6 3]
516,8,[5 5]
516,9,[2 3]
516,10,[3 1]
516,11,[4 5]
516,12,[1 4]
516,13,[5 6]
516,14,[7 3]
516,15,[4 2]
516,16,[5 1]
516,17,[4 1]
516,18,[2 6]
516,19,[2 0]
516,20,[2 5]
516,21,[2 1]
516,22,[4 6]
516,23,[6 4]
516,24,[6 2]
516,25,[5 0]
516,26,[6 5]
516,27,[7 5]
516,28,[7 4]
516,29,[7 2]
516,30,[7 1]
516,31,[7 0]
516,32,[6 1]
516,33,[1 5]
516,34,[1 3]
516,35,[6 0]
516,36,[3 6]
516,37,[4 7]
516,38,[0 5]
516,39,[3 7]
516,40,[2 7]
516,41,[1 2]
516,42,[1 1]
516,43,[0 0]
516,44,[1 0]
516,45,[1 7]
516,46,[1 6]
516,47,[0 7]
516,48,[0 6]
516,49,[0 4]
516,50,[0 3]
516,51,[0 1]
516,52,[0 2]
516,53,[4 0]
516,54,[3 0]
516,55,[7 6]
516,56,[7 7]
516,57,[6 7]
516,58,[5 7]
516,59,[6 6]
517,0,[5 4]
517,1,[3 5]
517,2,[2 2]
517,3,[3 2]
517,4,[2 3]
517,5,[5 3]
517,6,[5 5]
517,7,[6 4]
517,8,[4 2]
517,9,[5 2]
517,10,[4 5]
517,11,[3 6]
517,12,[4 6]
517,13,[2 4]
517,14,[6 2]
517,15,[4 1]
517,16,[5 0]
517,17,[5 1]
517,18,[6 3]
517,19,[7 1]
517,20,[7 4]
517,21,[7 3]
517,22,[3 1]
517,23,[1 3]
517,24,[2 7]
517,25,[4 7]
517,26,[5 6]
517,27,[2 5]
517,28,[1 2]
517,29,[2 0]
517,30,[4 0]
517,31,[3 0]
517,32,[1 0]
517,33,[2 1]
517,34,[1 5]
517,35,[1 4]
517,36,[3 7]
517,37,[0 5]
517,38,[0 2]
517,39,[1 7]
517,40,[2 6]
517,41,[0 4]
517,42,[0 3]
517,43,[0 1]
517,44,[6 0]
517,45,[5 7]
517,46,[1 6]
517,47,[0 7]
517,48,[0 6]
517,49,[6 5]
517,50,[0 0]
517,51,[7 5]
